strategy_date,training_date,analysis_window,learned_rule,fast_score,fast_level,next_session_plan,fit_reasons,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,market_adjustment,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,93.37,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,42,600869,远东股份,观察池,98.6,10.01,11.47,强势,0.67,6.71,2026-06-18,4,common_index_cache,9.34,4.76,0.0,1.0,0.87,29.44,11,46.0,intraday_1430,2026-06-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v2强势延续修正；v3尾盘涨停延续,偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,92.92,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,15,600172,黄河旋风,观察池,97.6,9.99,30.26,强势,0.67,6.71,2026-06-18,4,common_index_cache,9.32,23.55,0.0,1.0,0.61,15.48,6,-5.0,intraday_1430,2026-06-22 14:30:00,人气Top20；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；v3尾盘涨停延续,短线涨幅偏高；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,92.87,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间,26,300274,阳光电源,观察池,88.6,11.13,9.8,强势,0.67,6.71,2026-06-18,4,common_index_cache,10.46,3.09,0.0,0.789,1.6,1.03,1,57.0,intraday_1430,2026-06-22 14:30:00,人气Top50；当日涨停附近；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3热点早段优先,涨停封板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,92.32,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,57,002281,光迅科技,观察池,69.6,10.0,29.87,强势,0.67,6.71,2026-06-18,4,common_index_cache,9.33,23.16,0.0,1.0,0.8,20.89,33,-54.0,intraday_1430,2026-06-22 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜；涨停封板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,91.82,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本,89,603618,杭电股份,观察池,59.6,9.99,33.12,强势,0.67,6.71,2026-06-18,4,common_index_cache,9.32,26.41,0.0,1.0,0.44,22.31,1,-20.0,intraday_1430,2026-06-22 14:30:00,当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正；v3尾盘缩量强承接,量能不足；短线涨幅偏高；人气排名明显回落；涨停封板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,89.32,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,41,002579,中京电子,观察池,89.6,10.02,34.57,强势,0.67,6.71,2026-06-18,4,common_index_cache,9.35,27.86,0.0,1.0,0.64,15.79,5,-17.0,intraday_1430,2026-06-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；v3尾盘涨停延续,短线涨幅偏高；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,88.37,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间,8,600522,中天科技,普通观察,78.6,3.81,17.28,强势,0.67,6.71,2026-06-18,4,common_index_cache,3.14,10.57,0.0,0.788,0.81,19.93,33,-4.0,intraday_1430,2026-06-22 14:30:00,人气Top10；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v3尾盘版回避高位长连榜
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,86.27,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分,88,002167,东方锆业,观察池,60.6,9.98,24.93,强势,0.67,6.71,2026-06-18,4,common_index_cache,9.31,18.22,0.0,1.0,0.07,25.84,2,11.0,intraday_1430,2026-06-22 14:30:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,量能不足；一字或近似一字，参与点差；一字板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,86.17,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,24,002354,天娱数科,观察池,82.6,9.96,2.79,强势,0.67,6.71,2026-06-18,4,common_index_cache,9.29,-3.92,0.0,1.0,0.85,6.32,11,-16.0,intraday_1430,2026-06-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v3尾盘涨停延续,热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,85.27,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,13,603629,利通电子,普通观察,80.6,7.3,16.39,强势,0.67,6.71,2026-06-18,4,common_index_cache,6.63,9.68,0.0,0.905,0.86,-4.22,33,17.0,intraday_1430,2026-06-22 14:30:00,人气Top20；当日强涨；收在日内高位；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；市场强势且个股相对强势,热度可能进入后段；v3尾盘版回避高位长连榜
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,83.47,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,85,002409,雅克科技,不推送,56.6,6.78,10.61,强势,0.67,6.71,2026-06-18,4,common_index_cache,6.11,3.9,0.0,0.864,0.79,18.55,1,12.0,intraday_1430,2026-06-22 14:30:00,当日上涨；收盘承接较强；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3尾盘缩量强承接,-
2026-06-22,2026-06-15,2026-06-15 -> 2026-06-22,近样本强势阈值15%，偏好推送层级=观察池、普通观察，排名段=Top3、Top10、Top100，上榜阶段=连续第2天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送14只: 市场强势且个股相对强势、温和放量、持续霸榜、当日上涨；普通观察2只: 市场强势且个股相对强势、当日强涨、收在日内高位、温和放量。,80.77,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,81,002466,天齐锂业,不推送,50.6,4.2,3.66,强势,0.67,6.71,2026-06-18,4,common_index_cache,3.53,-3.05,0.0,0.967,1.01,4.02,1,1.0,intraday_1430,2026-06-22 14:30:00,当日上涨；收在日内高位；温和放量；站上20日线且不过热；市场强势且个股相对强势,-
2026-06-23,2026-06-16,2026-06-16 -> 2026-06-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top3、Top20，上榜阶段=连续第3天、连续第2天、连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送23只: 市场强势且个股相对强势、温和放量、站上20日线且不过热、近5日趋势升温；普通观察2只: 市场强势且个股相对强势、当日强涨、持续霸榜、温和放量。,98.17,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,33,002747,埃斯顿,普通观察,82.6,2.72,14.96,强势,2.09,8.05,2026-06-22,1,common_index_cache,0.63,6.91,0.0,0.802,1.21,18.82,3,37.0,intraday_1430,2026-06-23 14:30:00,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2连榜升温修正；v3热点早段优先,-
